Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
3769,5263041849,deeluxx,0,105.899994,DST Jaguars  FLEX Brenton Strange QB Jacoby Brissett RB Jacory Croskey-Merritt RB Tyler Allgeier TE Trey McBride WR Jaxon Smith-Njigba WR Mike Evans WR George Pickens,,,
3770,5264051033,krsb766,0,105.84,DST Seahawks  FLEX Caleb Douglas QB Jayden Daniels RB Ashton Jeanty RB Jacory Croskey-Merritt TE Evan Engram WR Jaxon Smith-Njigba WR Mike Evans WR Ladd McConkey,,,
3771,5263238661,Shonger,0,105.78001,DST Seahawks  FLEX Caleb Douglas QB Justin Herbert RB Ashton Jeanty RB Javonte Williams TE Michael Mayer WR Jaxon Smith-Njigba WR Mike Evans WR Deebo Samuel Sr.,,,
3771,5263467435,wildwestley92,0,105.78001,DST 49ers  FLEX Javonte Williams QB Brock Purdy RB Christian McCaffrey RB De'Von Achane TE Michael Mayer WR George Pickens WR Quentin Johnston WR Malik Washington,,,
3771,5263956979,Rjanderson85,0,105.78001,DST Cardinals  FLEX Christian McCaffrey QB Brock Purdy RB Ashton Jeanty RB Javonte Williams TE Michael Mayer WR Mike Evans WR Parker Washington WR Caleb Douglas,,,
3771,5262051262,apetracci,0,105.78,DST Seahawks  FLEX Jaxon Smith-Njigba QB Justin Herbert RB Ashton Jeanty RB Javonte Williams TE Brenton Strange WR George Pickens WR Deebo Samuel Sr. WR Caleb Douglas,,,
3771,5264043480,AceofSpades2411,0,105.78,DST Dolphins  FLEX Jeremiyah Love QB Brock Purdy RB Christian McCaffrey RB Bhayshul Tuten TE Michael Mayer WR Mike Evans WR Ladd McConkey WR Parker Washington,,,
3776,5264103912,joelle,0,105.76,DST Jaguars  FLEX Trey McBride QB Dak Prescott RB Ashton Jeanty RB Jadarian Price TE Michael Mayer WR George Pickens WR Ladd McConkey WR Parker Washington,,,
3777,5260201754,brandonpearl10,0,105.700005,DST Jaguars  FLEX De'Von Achane QB Jacoby Brissett RB Javonte Williams RB J.K. Dobbins TE Trey McBride WR Jaxon Smith-Njigba WR Michael Wilson WR Caleb Douglas,,,
3778,5261746348,volmaniac,0,105.68001,DST 49ers  FLEX Christian McCaffrey QB Brock Purdy RB Javonte Williams RB Jadarian Price TE George Kittle WR Michael Wilson WR Terry McLaurin WR Jakobi Meyers,,,
3778,5262702710,blusk44,0,105.68001,DST Broncos  FLEX Javonte Williams QB Brock Purdy RB Ashton Jeanty RB De'Von Achane TE Michael Mayer WR George Pickens WR Parker Washington WR Deebo Samuel Sr.,,,
3780,5264021821,younggunna28x,0,105.66,DST Cardinals  FLEX Michael Mayer QB Dak Prescott RB Ashton Jeanty RB Javonte Williams TE Trey McBride WR George Pickens WR Parker Washington WR Antonio Williams,,,
3780,5260930137,bushkingston007,0,105.659996,DST 49ers  FLEX CeeDee Lamb QB Trevor Lawrence RB Christian McCaffrey RB Javonte Williams TE Evan Engram WR Deebo Samuel Sr. WR Brian Thomas Jr. WR Antonio Williams,,,
3780,5263733422,golfer53511,0,105.659996,DST Jaguars  FLEX Jaxon Smith-Njigba QB Trevor Lawrence RB Ashton Jeanty RB Javonte Williams TE David Njoku WR Ladd McConkey WR Parker Washington WR Deebo Samuel Sr.,,,
3783,5263162141,sheldon1962,0,105.64,DST Chargers  FLEX Javonte Williams QB Jayden Daniels RB Christian McCaffrey RB Ashton Jeanty TE Jake Ferguson WR George Pickens WR Terry McLaurin WR Malik Washington,,,
3784,5263614559,goffjustin65,0,105.619995,DST Seahawks  FLEX Trey McBride QB Bo Nix RB Christian McCaffrey RB Ashton Jeanty TE Evan Engram WR Jaylen Waddle WR Quentin Johnston WR Pat Bryant,,,
3785,5261578632,meanergene,0,105.579994,DST 49ers  FLEX Evan Engram QB Brock Purdy RB Ashton Jeanty RB Bhayshul Tuten TE Trey McBride WR Mike Evans WR George Pickens WR Antonio Williams,,,
3785,5262694167,two15,0,105.579994,DST Broncos  FLEX Javonte Williams QB Justin Herbert RB Ashton Jeanty RB Jacory Croskey-Merritt TE Evan Engram WR Jaxon Smith-Njigba WR George Pickens WR Antonio Williams,,,
3787,5257867757,MyBoyDash,0,105.56,DST Chargers  FLEX Kaelon Black QB Dak Prescott RB Ashton Jeanty RB Omarion Hampton TE Michael Mayer WR Mike Evans WR George Pickens WR Parker Washington,,,
3787,5264032037,charron819x,0,105.56,DST Raiders  FLEX Jaxon Smith-Njigba QB Trevor Lawrence RB Ashton Jeanty RB Jadarian Price TE Brenton Strange WR Mike Evans WR Courtland Sutton WR Brian Thomas Jr.,,,
3789,5261763932,Djwakeup11,0,105.54001,DST Seahawks  FLEX Javonte Williams QB Jayden Daniels RB De'Von Achane RB Omarion Hampton TE Michael Mayer WR George Pickens WR Stefon Diggs WR Terry McLaurin,,,
3789,5263913695,B-rice81,0,105.54,DST Jaguars  FLEX Jaylen Waddle QB Jayden Daniels RB Ashton Jeanty RB Bhayshul Tuten TE Trey McBride WR George Pickens WR Deebo Samuel Sr. WR Caleb Douglas,,,
3791,5262620655,jdeleidi21,0,105.48,DST 49ers  FLEX Christian McCaffrey QB Brock Purdy RB Ashton Jeanty RB Omarion Hampton TE Brenton Strange WR Mike Evans WR Pat Bryant WR Caleb Douglas,,,
3791,5263316309,FrankSciortino1988,0,105.48,DST 49ers  FLEX Jadarian Price QB Brock Purdy RB Ashton Jeanty RB De'Von Achane TE Michael Mayer WR Jaylen Waddle WR Michael Wilson WR Deebo Samuel Sr.,,,
3793,5258649355,robGAAAWD,0,105.46,DST Jaguars  FLEX George Pickens QB Trevor Lawrence RB Javonte Williams RB Bhayshul Tuten TE Trey McBride WR Parker Washington WR Deebo Samuel Sr. WR Stefon Diggs,,,
3793,5263970540,stanmans,0,105.46,DST Seahawks  FLEX Mike Evans QB Trevor Lawrence RB Javonte Williams RB Bhayshul Tuten TE Trey McBride WR Parker Washington WR Stefon Diggs WR Kendrick Bourne,,,
3793,5264038016,Jazz1566,0,105.46,DST Jaguars  FLEX Jakobi Meyers QB Trevor Lawrence RB Christian McCaffrey RB Jacory Croskey-Merritt TE Trey McBride WR Parker Washington WR Deebo Samuel Sr. WR Stefon Diggs,,,
3796,5263949207,detlionsfan90,0,105.380005,DST Jaguars  FLEX Javonte Williams QB Justin Herbert RB Christian McCaffrey RB De'Von Achane TE David Njoku WR CeeDee Lamb WR Terry McLaurin WR Quentin Johnston,,,
3797,5260450453,moneylove23,0,105.36001,DST Seahawks  FLEX Terry McLaurin QB Dak Prescott RB Christian McCaffrey RB Javonte Williams TE Michael Mayer WR Mike Evans WR George Pickens WR Tre' Harris,,,
3797,5264077111,rugoing2themall,0,105.36,DST Cardinals  FLEX Michael Wilson QB Trevor Lawrence RB Ashton Jeanty RB Javonte Williams TE Michael Mayer WR Jaxon Smith-Njigba WR Parker Washington WR Deebo Samuel Sr.,,,
3799,5264107810,Uncledude82,0,105.31999,DST 49ers  FLEX Bhayshul Tuten QB Bo Nix RB Christian McCaffrey RB Javonte Williams TE Jake Ferguson WR George Pickens WR Courtland Sutton WR Pat Bryant,,,
3800,5260477391,antigravity_panthers,0,105.3,DST Jaguars  FLEX Jakobi Meyers QB Jacoby Brissett RB Ashton Jeanty RB J.K. Dobbins TE Trey McBride WR Jaxon Smith-Njigba WR Deebo Samuel Sr. WR Terry McLaurin,,,
3801,5263980581,miamifinatic,0,105.280014,DST Jaguars  FLEX Parker Washington QB Brock Purdy RB Christian McCaffrey RB De'Von Achane TE Michael Mayer WR Ladd McConkey WR Michael Wilson WR Deebo Samuel Sr.,,,
3801,5263718769,MrBigAnt4224,0,105.28,DST 49ers  FLEX Brian Thomas Jr. QB Brock Purdy RB Christian McCaffrey RB Ashton Jeanty TE Trey McBride WR Jakobi Meyers WR Antonio Williams WR Pat Bryant,,,
3803,5264097376,broncosnation,0,105.21999,DST Broncos  FLEX De'Von Achane QB Bo Nix RB Christian McCaffrey RB Ashton Jeanty TE Evan Engram WR Jaylen Waddle WR Terry McLaurin WR Quentin Johnston,,,
3804,5262732323,rissler40,0,105.18001,DST Jaguars  FLEX Javonte Williams QB Brock Purdy RB Christian McCaffrey RB De'Von Achane TE Ben Sinnott WR George Pickens WR Parker Washington WR Quentin Johnston,,,
3804,5258377807,wendyamonroe,0,105.17999,DST 49ers  FLEX Omarion Hampton QB Brock Purdy RB Ashton Jeanty RB Jacory Croskey-Merritt TE Trey McBride WR Mike Evans WR Kendrick Bourne WR Jack Bech,,,
3806,5262347527,Foleyface,0,105.08,DST Seahawks  FLEX Javonte Williams QB Justin Herbert RB Christian McCaffrey RB J.K. Dobbins TE Michael Mayer WR CeeDee Lamb WR Terry McLaurin WR Quentin Johnston,,,
3806,5263441397,zacsmith1,0,105.08,DST 49ers  FLEX Javonte Williams QB Justin Herbert RB Christian McCaffrey RB J.K. Dobbins TE Michael Mayer WR CeeDee Lamb WR Quentin Johnston WR Brian Thomas Jr.,,,
3806,5264081075,eLupo,0,105.08,DST 49ers  FLEX Jadarian Price QB Brock Purdy RB Christian McCaffrey RB Javonte Williams TE George Kittle WR George Pickens WR Quentin Johnston WR Pat Bryant,,,
3809,5263892664,mld2010,0,105.060005,DST Chargers  FLEX Jake Ferguson QB Trevor Lawrence RB Christian McCaffrey RB Jeremiyah Love TE David Njoku WR Jaylen Waddle WR Parker Washington WR Marvin Harrison Jr.,,,
3809,5264042391,smellmopwho,0,105.060005,DST 49ers  FLEX Christian McCaffrey QB Trevor Lawrence RB De'Von Achane RB Javonte Williams TE Luke Farrell WR Jaylen Waddle WR Parker Washington WR Antonio Williams,,,
3811,5264067740,jdmoore9902,0,105.02,DST Chargers  FLEX Antonio Williams QB Bo Nix RB Ashton Jeanty RB Javonte Williams TE Brenton Strange WR Jaxon Smith-Njigba WR Ladd McConkey WR Deebo Samuel Sr.,,,
3812,5262776585,brandonw14,0,105.00001,DST Seahawks  FLEX Omarion Hampton QB Drew Lock RB Christian McCaffrey RB Ashton Jeanty TE Michael Mayer WR George Pickens WR Deebo Samuel Sr. WR Quentin Johnston,,,
3812,5262530446,chipcosby,0,105,DST Cardinals  FLEX Michael Wilson QB Jacoby Brissett RB Ashton Jeanty RB Javonte Williams TE Evan Engram WR Jaxon Smith-Njigba WR Mike Evans WR Parker Washington,,,
3814,5264092173,Shellshockers03,0,104.939995,DST Jaguars  FLEX Evan Engram QB Jayden Daniels RB Ashton Jeanty RB Jeremiyah Love TE Trey McBride WR CeeDee Lamb WR Ladd McConkey WR Jakobi Meyers,,,
3815,5263166593,Natiphish,0,104.88001,DST Raiders  FLEX Christian McCaffrey QB Brock Purdy RB Ashton Jeanty RB Jeremiyah Love TE Michael Mayer WR Mike Evans WR Deebo Samuel Sr. WR Jakobi Meyers,,,
3815,5260310625,Dkennedy1,0,104.88,DST Cardinals  FLEX De'Von Achane QB Brock Purdy RB Christian McCaffrey RB Ashton Jeanty TE Luke Farrell WR George Pickens WR Parker Washington WR Quentin Johnston,,,
3815,5263462052,gograndy,0,104.88,DST 49ers  FLEX Luke Farrell QB Brock Purdy RB Christian McCaffrey RB Jacory Croskey-Merritt TE Trey McBride WR Mike Evans WR Deebo Samuel Sr. WR Terry McLaurin,,,
3815,5263600522,SALADlover2002,0,104.87999,DST Dolphins  FLEX Omarion Hampton QB Malik Willis RB Ashton Jeanty RB De'Von Achane TE Brenton Strange WR Jaylen Waddle WR George Pickens WR Parker Washington,,,
3819,5259743381,mspozto,0,104.86001,DST Seahawks  FLEX Javonte Williams QB Dak Prescott RB Christian McCaffrey RB Ashton Jeanty TE Michael Mayer WR George Pickens WR Terry McLaurin WR Caleb Douglas,,,
3819,5262923962,Blankman29,0,104.86001,DST Seahawks  FLEX Christian McCaffrey QB Dak Prescott RB Ashton Jeanty RB Javonte Williams TE Michael Mayer WR George Pickens WR Terry McLaurin WR Caleb Douglas,,,
3819,5264005683,deez516,0,104.86001,DST Seahawks  FLEX Javonte Williams QB Dak Prescott RB Christian McCaffrey RB Ashton Jeanty TE Michael Mayer WR George Pickens WR Terry McLaurin WR Caleb Douglas,,,
3819,5261466759,Aoteoroa,0,104.86,DST Jaguars  FLEX Jeremiyah Love QB Trevor Lawrence RB Ashton Jeanty RB Kaelon Black TE Brenton Strange WR Jaxon Smith-Njigba WR Mike Evans WR Parker Washington,,,
3819,5261205093,StewieG013,0,104.85999,DST 49ers  FLEX Jaxon Smith-Njigba QB Trevor Lawrence RB Ashton Jeanty RB Javonte Williams TE Brenton Strange WR Parker Washington WR Jakobi Meyers WR Pat Bryant,,,
3824,5257646233,werosh,0,104.78001,DST Seahawks  FLEX Jadarian Price QB Justin Herbert RB Ashton Jeanty RB Omarion Hampton TE George Kittle WR George Pickens WR Stefon Diggs WR Quentin Johnston,,,
3824,5263261716,dolphins-1,0,104.78001,DST 49ers  FLEX J.K. Dobbins QB Brock Purdy RB Christian McCaffrey RB Javonte Williams TE George Kittle WR Mike Evans WR Michael Wilson WR Caleb Douglas,,,
3824,5263441166,cyle0706,0,104.78001,DST 49ers  FLEX Christian McCaffrey QB Brock Purdy RB Javonte Williams RB J.K. Dobbins TE George Kittle WR Mike Evans WR Michael Wilson WR Caleb Douglas,,,
3824,5262670602,jersey530,0,104.78,DST 49ers  FLEX Jadarian Price QB Brock Purdy RB Omarion Hampton RB Javonte Williams TE George Kittle WR Mike Evans WR Terry McLaurin WR Quentin Johnston,,,
3824,5264069617,rustynailz,0,104.78,DST Jaguars  FLEX Bhayshul Tuten QB Malik Willis RB Christian McCaffrey RB Ashton Jeanty TE Trey McBride WR George Pickens WR Antonio Williams WR Malik Washington,,,
3829,5263935651,DAGRACE,0,104.76,DST Commanders  FLEX Omarion Hampton QB Trevor Lawrence RB Christian McCaffrey RB Ashton Jeanty TE George Kittle WR Jaylen Waddle WR Jakobi Meyers WR Pat Bryant,,,
3829,5263536827,Wrangler2005,0,104.759995,DST Jaguars  FLEX Jaxon Smith-Njigba QB Trevor Lawrence RB Ashton Jeanty RB Javonte Williams TE Brenton Strange WR Parker Washington WR Deebo Samuel Sr. WR Jakobi Meyers,,,
3831,5261082383,berkosworld,0,104.740005,DST Chargers  FLEX Mike Evans QB Jayden Daniels RB Omarion Hampton RB Jadarian Price TE George Kittle WR Jaylen Waddle WR Michael Wilson WR Deebo Samuel Sr.,,,
3832,5260913196,thageneralj,0,104.700005,DST Cardinals  FLEX George Pickens QB Jacoby Brissett RB De'Von Achane RB J.K. Dobbins TE Trey McBride WR Jaxon Smith-Njigba WR Michael Wilson WR Jalen Nailor,,,
3833,5261148998,1nonlyDXP,0,104.68,DST 49ers  FLEX Trey McBride QB Justin Herbert RB Christian McCaffrey RB Jeremiyah Love TE Brenton Strange WR Jaylen Waddle WR Jakobi Meyers WR Tre' Harris,,,
3834,5263968868,ta2107,0,104.66,DST 49ers  FLEX Courtland Sutton QB Trevor Lawrence RB Ashton Jeanty RB Tyler Allgeier TE Brenton Strange WR Jaxon Smith-Njigba WR Parker Washington WR Jakobi Meyers,,,
3835,5262080124,abroad6,0,104.64,DST Cardinals  FLEX Trey McBride QB Jayden Daniels RB Christian McCaffrey RB Ashton Jeanty TE George Kittle WR Deebo Samuel Sr. WR Terry McLaurin WR Antonio Williams,,,
3836,5260805418,nflcowfan,0,104.62,DST 49ers  FLEX Michael Mayer QB Bo Nix RB Omarion Hampton RB Jacory Croskey-Merritt TE Trey McBride WR George Pickens WR Parker Washington WR Terry McLaurin,,,
3837,5263633084,maddman69,0,104.58001,DST Broncos  FLEX Kaelon Black QB Brock Purdy RB Christian McCaffrey RB De'Von Achane TE Michael Mayer WR Mike Evans WR George Pickens WR Terry McLaurin,,,
3837,5262315753,bobby21jr,0,104.58,DST Cardinals  FLEX Jadarian Price QB Brock Purdy RB Ashton Jeanty RB De'Von Achane TE Michael Mayer WR Mike Evans WR Jaylen Waddle WR Terry McLaurin,,,
3837,5263246918,hextal311,0,104.58,DST 49ers  FLEX Jonah Coleman QB Brock Purdy RB Ashton Jeanty RB Jadarian Price TE Trey McBride WR George Pickens WR Deebo Samuel Sr. WR Quentin Johnston,,,
3837,5263921100,morph845,0,104.58,DST 49ers  FLEX Jeremiyah Love QB Brock Purdy RB Christian McCaffrey RB Ashton Jeanty TE Trey McBride WR Deebo Samuel Sr. WR Kendrick Bourne WR Josh Cameron,,,
3841,5263962512,DanL79,0,104.560005,DST 49ers  FLEX Stefon Diggs QB Dak Prescott RB Ashton Jeanty RB Javonte Williams TE David Njoku WR Mike Evans WR George Pickens WR Deebo Samuel Sr.,,,
3841,5263632857,Kingshod601,0,104.56,DST Jaguars  FLEX Deebo Samuel Sr. QB Trevor Lawrence RB Ashton Jeanty RB Jadarian Price TE Trey McBride WR Jaylen Waddle WR Stefon Diggs WR Brian Thomas Jr.,,,
3843,5262473234,bunit1388,0,104.51999,DST 49ers  FLEX Rachaad White QB Kirk Cousins RB Ashton Jeanty RB Jacory Croskey-Merritt TE Trey McBride WR Mike Evans WR Parker Washington WR Pat Bryant,,,
3844,5263963015,ARCHANGEL007,0,104.48,DST Seahawks  FLEX Jakobi Meyers QB Brock Purdy RB Christian McCaffrey RB Javonte Williams TE David Njoku WR Mike Evans WR Parker Washington WR Deebo Samuel Sr.,,,
3845,5264071542,wones0120,0,104.4,DST Dolphins  FLEX Michael Wilson QB Jacoby Brissett RB Ashton Jeanty RB De'Von Achane TE Trey McBride WR Jaxon Smith-Njigba WR Terry McLaurin WR Caleb Douglas,,,
3846,5261756252,Slayinkid,0,104.380005,DST Jaguars  FLEX Trey McBride QB Brock Purdy RB Christian McCaffrey RB Ashton Jeanty TE David Njoku WR Ladd McConkey WR Deebo Samuel Sr. WR Terry McLaurin,,,
3846,5263990378,wes333,0,104.380005,DST Raiders  FLEX Jeremiyah Love QB Brock Purdy RB Ashton Jeanty RB De'Von Achane TE Trey McBride WR Deebo Samuel Sr. WR Jakobi Meyers WR Antonio Williams,,,
3846,5263559493,Cobra98,0,104.38,DST 49ers  FLEX Trey McBride QB Brock Purdy RB Javonte Williams RB Jacory Croskey-Merritt TE Evan Engram WR George Pickens WR Parker Washington WR Deebo Samuel Sr.,,,
3846,5264061161,sdejesus4,0,104.38,DST 49ers  FLEX Jeremiyah Love QB Brock Purdy RB Omarion Hampton RB Kaelon Black TE George Kittle WR Mike Evans WR Ladd McConkey WR Deebo Samuel Sr.,,,
3850,5260968586,buzzkiabo,0,104.36,DST Jaguars  FLEX Jadarian Price QB Dak Prescott RB Christian McCaffrey RB Javonte Williams TE George Kittle WR George Pickens WR Terry McLaurin WR Marvin Harrison Jr.,,,
3850,5261063038,seafow,0,104.36,DST Raiders  FLEX Jakobi Meyers QB Trevor Lawrence RB Ashton Jeanty RB Javonte Williams TE Trey McBride WR Parker Washington WR Deebo Samuel Sr. WR Stefon Diggs,,,
3850,5261614232,ells1626,0,104.35999,DST Jaguars  FLEX Trey McBride QB Trevor Lawrence RB Ashton Jeanty RB Javonte Williams TE Evan Engram WR Jaxon Smith-Njigba WR Ladd McConkey WR Kendrick Bourne,,,
3853,5263270467,fronoz,0,104.340004,DST Jaguars  FLEX Jaxon Smith-Njigba QB Jayden Daniels RB Ashton Jeanty RB De'Von Achane TE Michael Mayer WR Michael Wilson WR Terry McLaurin WR Quentin Johnston,,,
3854,5258702806,king1great,0,104.299995,DST Cardinals  FLEX Ashton Jeanty QB Jacoby Brissett RB Bhayshul Tuten RB J.K. Dobbins TE Trey McBride WR CeeDee Lamb WR Michael Wilson WR Deebo Samuel Sr.,,,
3855,5264093778,minfan77,0,104.28,DST Cardinals  FLEX Terry McLaurin QB Justin Herbert RB De'Von Achane RB Javonte Williams TE Trey McBride WR CeeDee Lamb WR Quentin Johnston WR Tre' Harris,,,
3856,5260226839,comeaux79,0,104.259995,DST Jaguars  FLEX Terry McLaurin QB Trevor Lawrence RB Ashton Jeanty RB Javonte Williams TE Michael Mayer WR CeeDee Lamb WR Mike Evans WR Parker Washington,,,
3857,5263977597,jlee88,0,104.18001,DST 49ers  FLEX Michael Wilson QB Brock Purdy RB Christian McCaffrey RB Ashton Jeanty TE David Njoku WR Mike Evans WR Parker Washington WR Caleb Douglas,,,
3857,5264016507,MAA11,0,104.18001,DST 49ers  FLEX Kaelon Black QB Justin Herbert RB Javonte Williams RB Bhayshul Tuten TE Michael Mayer WR Jaxon Smith-Njigba WR Mike Evans WR Quentin Johnston,,,
3857,5263623860,webster85,0,104.18,DST 49ers  FLEX Jacory Croskey-Merritt QB Brock Purdy RB Ashton Jeanty RB Jadarian Price TE George Kittle WR Mike Evans WR Parker Washington WR Quentin Johnston,,,
3857,5263946636,dcmosher,0,104.18,DST Broncos  FLEX Omarion Hampton QB Justin Herbert RB Ashton Jeanty RB Jacory Croskey-Merritt TE George Kittle WR Jaylen Waddle WR Ladd McConkey WR Quentin Johnston,,,
3861,5258035480,Road05Runner,0,104.159996,DST Jaguars  FLEX Jaxon Smith-Njigba QB Trevor Lawrence RB Ashton Jeanty RB Jeremiyah Love TE Adam Trautman WR George Pickens WR Parker Washington WR Caleb Douglas,,,
3862,5262414639,awen419,0,104.14,DST 49ers  FLEX De'Von Achane QB Jayden Daniels RB Ashton Jeanty RB Javonte Williams TE Michael Mayer WR Parker Washington WR Stefon Diggs WR Terry McLaurin,,,
3862,5263902824,ckat1985,0,104.14,DST 49ers  FLEX Ashton Jeanty QB Jayden Daniels RB De'Von Achane RB Javonte Williams TE Michael Mayer WR Parker Washington WR Stefon Diggs WR Terry McLaurin,,,
3864,5264099112,ThatsVarafied,0,104.12,DST 49ers  FLEX Christian McCaffrey QB Bo Nix RB Ashton Jeanty RB Jadarian Price TE David Njoku WR Jaylen Waddle WR George Pickens WR Antonio Williams,,,
3865,5263968721,KTipGator,0,104.1,DST Cowboys  FLEX Jadarian Price QB Jacoby Brissett RB Ashton Jeanty RB Javonte Williams TE Trey McBride WR CeeDee Lamb WR Deebo Samuel Sr. WR Demarcus Robinson,,,
3866,5263543558,Snowviking,0,104.08,DST Cardinals  FLEX Caleb Douglas QB Brock Purdy RB Ashton Jeanty RB Javonte Williams TE Trey McBride WR George Pickens WR Parker Washington WR Deebo Samuel Sr.,,,
3867,5263605046,dhit26,0,104.06,DST Cowboys  FLEX George Kittle QB Trevor Lawrence RB Omarion Hampton RB Jadarian Price TE Trey McBride WR George Pickens WR Parker Washington WR Deebo Samuel Sr.,,,
3868,5260419343,DMBF3448088,0,104.04,DST 49ers  FLEX Antonio Williams QB Jayden Daniels RB Christian McCaffrey RB Javonte Williams TE Trey McBride WR Stefon Diggs WR Quentin Johnston WR Kendrick Bourne,,,
3869,5263990367,wkndatbernies,0,103.979996,DST 49ers  FLEX Mike Evans QB Malik Willis RB Ashton Jeanty RB Omarion Hampton TE Trey McBride WR Parker Washington WR Rashid Shaheed WR Jack Bech,,,
3870,5262947826,mhowes40,0,103.96,DST Dolphins  FLEX Trey McBride QB Trevor Lawrence RB Ashton Jeanty RB J.K. Dobbins TE Michael Mayer WR CeeDee Lamb WR Mike Evans WR Parker Washington,,,
3871,5260312884,Dfrazier99,0,103.880005,DST Cardinals  FLEX Jacory Croskey-Merritt QB Brock Purdy RB Christian McCaffrey RB Javonte Williams TE Michael Mayer WR Mike Evans WR Parker Washington WR Deebo Samuel Sr.,,,
